budget,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,release_month,release_day_of_week
0.0,76422,52039.0,2001-05-12,0.0,My Louisiana Sky,20.0,1.0,2001,0.0,mayo,sábado
0.0,52608,3835168.0,1972-05-25,0.0,Z.P.G.,59.0,13.0,1972,0.0,mayo,jueves
13000000.0,121642,5849716.0,2012-09-13,18295.0,Twice Born,69.0,142.0,2012,0.0014073076923076,septiembre,jueves
0.0,25781,449832.0,2008-02-25,0.0,A Raisin in the Sun,54.0,11.0,2008,0.0,febrero,lunes
0.0,202436,1235519.0,1957-11-06,0.0,The Story of Esther Costello,65.0,2.0,1957,0.0,noviembre,miércoles
0.0,31035,2408749.0,2010-03-19,0.0,A Somewhat Gentle Man,64.0,30.0,2010,0.0,marzo,viernes
0.0,80662,3638912.0,2011-09-30,0.0,Guilty of Romance,68.0,45.0,2011,0.0,septiembre,viernes
0.0,251367,438252.0,1990-08-09,0.0,Club Fed,0.0,0.0,1990,0.0,agosto,jueves
0.0,107311,963647.0,1994-08-18,0.0,Crackerjack,20.0,2.0,1994,0.0,agosto,jueves
0.0,27294,519774.0,1985-04-12,0.0,Crime Wave,59.0,7.0,1985,0.0,abril,viernes
0.0,239747,4241.0,2011-07-06,0.0,The Wankers,70.0,1.0,2011,0.0,julio,miércoles
400000.0,36618,1285726.0,2010-01-18,0.0,Zero 2,58.0,11.0,2010,0.0,enero,lunes
0.0,94639,1474159.0,2010-10-18,0.0,José & Pilar,76.0,9.0,2010,0.0,octubre,lunes
0.0,40466,5071511.0,2000-12-26,0.0,Crocodile,49.0,33.0,2000,0.0,diciembre,martes
0.0,252622,38927.0,1948-03-08,0.0,The Mating of Millie,67.0,3.0,1948,0.0,marzo,lunes
150000000.0,109445,24248243.0,2013-11-27,1274219009.0,Frozen,73.0,5440.0,2013,8.494793393333333,noviembre,miércoles
0.0,31297,924169.0,1962-12-01,0.0,Ninja 1,65.0,8.0,1962,0.0,diciembre,sábado
0.0,18547,1665752.0,2007-01-01,0.0,The Ferryman,44.0,9.0,2007,0.0,enero,lunes
0.0,64534,765706.0,1981-06-17,0.0,The Strange Case of Dr. Jekyll and Miss Osbourne,68.0,7.0,1981,0.0,junio,miércoles
0.0,77403,246615.0,1979-09-04,0.0,Disco Godfather,44.0,7.0,1979,0.0,septiembre,martes
0.0,162494,183471.0,1963-10-21,0.0,Crisis: Behind a Presidential Commitment,78.0,4.0,1963,0.0,octubre,lunes
0.0,162850,1632.0,1990-01-31,0.0,The China Lake Murders,0.0,0.0,1990,0.0,enero,miércoles
0.0,200713,8765334.0,2013-10-16,0.0,9 Month Stretch,63.0,147.0,2013,0.0,octubre,miércoles
0.0,75564,2001.0,1985-04-01,0.0,The Galaxy Invader,33.0,8.0,1985,0.0,abril,lunes
2000000.0,137174,942041.0,2012-11-20,0.0,Marfa Girl,54.0,11.0,2012,0.0,noviembre,martes
0.0,42732,534341.0,1965-12-24,0.0,Bad Girls Go to Hell,51.0,6.0,1965,0.0,diciembre,viernes
3500.0,60366,1212005.0,2009-11-17,0.0,ThanksKilling,40.0,19.0,2009,0.0,noviembre,martes
100000.0,140750,337176.0,2012-11-13,0.0,ThanksKilling 3,28.0,6.0,2012,0.0,noviembre,martes
0.0,31332,1384418.0,1967-10-14,0.0,The Stranger,72.0,13.0,1967,0.0,octubre,sábado
2050000.0,110919,164587.0,2013-01-17,0.0,Circles,79.0,13.0,2013,0.0,enero,jueves
8200000.0,201749,6510474.0,2013-08-22,0.0,Mr. Morgan's Last Love,69.0,95.0,2013,0.0,agosto,jueves
0.0,37445,748285.0,1995-10-14,0.0,Les Misérables: 10th Anniversary Concert at the Royal Albert Hall,85.0,9.0,1995,0.0,octubre,sábado
0.0,187628,1183554.0,2013-07-19,0.0,Shed No Tears,62.0,13.0,2013,0.0,julio,viernes
0.0,51859,1959207.0,2010-04-02,0.0,Trigun: Badlands Rumble,74.0,25.0,2010,0.0,abril,viernes
11000000.0,86829,10838063.0,2013-10-06,32935319.0,Inside Llewyn Davis,72.0,845.0,2013,2.994119909090909,octubre,domingo
0.0,39378,1038141.0,2009-04-30,0.0,The Wind Journeys,71.0,14.0,2009,0.0,abril,jueves
100000000.0,106646,16382422.0,2013-12-25,392000694.0,The Wolf of Wall Street,79.0,6768.0,2013,3.92000694,diciembre,miércoles
22000000.0,204082,9896704.0,2013-11-27,43058898.0,Homefront,64.0,898.0,2013,1.9572226363636365,noviembre,miércoles
0.0,30877,11258125.0,1985-08-08,373530.0,Cut and Run,57.0,13.0,1985,inf,agosto,jueves
2000000.0,2072,152374.0,1995-09-19,0.0,Cyberjack,73.0,4.0,1995,0.0,septiembre,martes
0.0,4839,560775.0,2007-11-08,0.0,Love Life,45.0,6.0,2007,0.0,noviembre,jueves
0.0,134372,365149.0,2012-01-12,0.0,Marriage Material,80.0,2.0,2012,0.0,enero,jueves
0.0,46793,70239.0,1978-09-13,0.0,Shadows of a Hot Summer,60.0,2.0,1978,0.0,septiembre,miércoles
0.0,222487,1125.0,1982-09-13,0.0,scissere,0.0,0.0,1982,0.0,septiembre,lunes
0.0,43254,54068.0,1956-01-01,0.0,7th Cavalry,58.0,4.0,1956,0.0,enero,domingo
0.0,186399,1819.0,2011-06-15,0.0,A Deeper Shade of Blue,80.0,1.0,2011,0.0,junio,miércoles
0.0,155096,173348.0,2011-12-08,0.0,Amen,63.0,4.0,2011,0.0,diciembre,jueves
35000000.0,192136,11318079.0,2013-12-06,27330000.0,Mandela: Long Walk to Freedom,65.0,225.0,2013,0.7808571428571428,diciembre,viernes
25000000.0,152737,6954296.0,2013-12-26,74188937.0,August: Osage County,69.0,497.0,2013,2.96755748,diciembre,jueves
0.0,21930,2718759.0,1965-11-27,0.0,Gamera,55.0,23.0,1965,0.0,noviembre,sábado
0.0,16692,2817598.0,1962-04-18,0.0,The Tale of Zatôichi,72.0,36.0,1962,0.0,abril,miércoles
0.0,16693,1263306.0,1962-10-12,0.0,The Tale of Zatôichi Continues,73.0,20.0,1962,0.0,octubre,viernes
0.0,57210,7073059.0,2013-10-19,0.0,Angels Sing,52.0,17.0,2013,0.0,octubre,sábado
110000.0,180048,1104156.0,2013-03-21,270000.0,Amen,69.0,6.0,2013,2.4545454545454546,marzo,jueves
0.0,209282,1888084.0,2013-09-06,0.0,Violette,54.0,14.0,2013,0.0,septiembre,viernes
0.0,215739,1171222.0,2013-11-01,0.0,Concrete Night,64.0,6.0,2013,0.0,noviembre,viernes
0.0,136850,2142248.0,2013-07-26,0.0,Breaking the Girls,52.0,26.0,2013,0.0,julio,viernes
0.0,134366,9021941.0,2012-10-12,0.0,Grave Encounters 2,52.0,251.0,2012,0.0,octubre,viernes
0.0,75629,7764883.0,2012-11-17,60487945.0,Evangelion: 3.0 You Can (Not) Redo,74.0,107.0,2012,inf,noviembre,sábado
0.0,58043,2740962.0,2011-03-16,0.0,My Piece of the Pie,57.0,46.0,2011,0.0,marzo,miércoles
8000000.0,214597,10752888.0,2013-08-31,0.0,Fright Night 2: New Blood,44.0,81.0,2013,0.0,agosto,sábado
7000000.0,158916,5799861.0,2013-01-24,6147.0,Sweetwater,60.0,71.0,2013,0.0008781428571428,enero,jueves
0.0,174311,2828815.0,2013-09-10,0.0,All Is Bright,53.0,36.0,2013,0.0,septiembre,martes
0.0,41831,675361.0,1999-02-17,0.0,True Heart,51.0,7.0,1999,0.0,febrero,miércoles
0.0,212063,3369105.0,2013-12-06,0.0,Tim's Vermeer,71.0,65.0,2013,0.0,diciembre,viernes
0.0,158994,355978.0,2013-09-20,0.0,After Tiller,88.0,6.0,2013,0.0,septiembre,viernes
0.0,44038,833687.0,2008-07-24,0.0,Lovecraft: Fear of the Unknown,68.0,15.0,2008,0.0,julio,jueves
0.0,89883,1067357.0,2011-11-04,0.0,Stuck Between Stations,63.0,12.0,2011,0.0,noviembre,viernes
0.0,22899,635468.0,1966-04-17,0.0,Gamera vs. Barugon,63.0,7.0,1966,0.0,abril,domingo
0.0,16985,15504416.0,2009-04-28,0.0,Legally Blondes,44.0,48.0,2009,0.0,abril,martes
40000000.0,168672,16478036.0,2013-12-12,251171807.0,American Hustle,68.0,2868.0,2013,6.279295175,diciembre,jueves
90000000.0,116745,8684892.0,2013-12-18,188133322.0,The Secret Life of Walter Mitty,70.0,3213.0,2013,2.0903702444444443,diciembre,miércoles
23000000.0,152601,13829515.0,2013-12-18,47351251.0,Her,79.0,4215.0,2013,2.058750043478261,diciembre,miércoles
0.0,18510,1552542.0,1963-03-15,0.0,New Tale of Zatôichi,66.0,17.0,1963,0.0,marzo,viernes
0.0,18511,1482114.0,1963-08-10,0.0,Zatôichi the Fugitive,72.0,13.0,1963,0.0,agosto,sábado
0.0,39260,4341112.0,2009-10-03,0.0,RoboGeisha,58.0,16.0,2009,0.0,octubre,sábado
0.0,163392,796097.0,1972-06-01,0.0,The War Between Men and Women,77.0,3.0,1972,0.0,junio,jueves
0.0,90563,873674.0,1969-05-23,0.0,The April Fools,60.0,3.0,1969,0.0,mayo,viernes
0.0,35637,180001.0,2007-12-11,0.0,Captain Abu Raed,74.0,5.0,2007,0.0,diciembre,martes
0.0,264113,4706.0,2008-06-10,0.0,The Man You Had in Mind,0.0,0.0,2008,0.0,junio,martes
1138340.0,86817,643925.0,2013-05-17,0.0,The Cosmonaut,49.0,6.0,2013,0.0,mayo,viernes
0.0,184314,11833023.0,2013-08-20,0.0,Young & Beautiful,63.0,360.0,2013,0.0,agosto,martes
0.0,48880,5351.0,1985-12-17,0.0,The Life & Adventures of Santa Claus,70.0,2.0,1985,0.0,diciembre,martes
0.0,107916,1345369.0,2012-07-05,0.0,Carmina or Blow Up,65.0,27.0,2012,0.0,julio,jueves
0.0,309410,1319.0,1942-01-01,0.0,Malta G.C.,0.0,0.0,1942,0.0,enero,jueves
0.0,54236,772852.0,1974-04-28,0.0,Cousin Angelica,55.0,8.0,1974,0.0,abril,domingo
0.0,195516,1247.0,1935-01-19,0.0,Baboona,0.0,0.0,1935,0.0,enero,sábado
0.0,59833,47829.0,1958-05-03,0.0,Stakeout on Dope Street,50.0,1.0,1958,0.0,mayo,sábado
0.0,54283,65914.0,1970-08-12,0.0,Zatôichi Goes to the Fire Festival,58.0,9.0,1970,0.0,agosto,miércoles
0.0,177203,5236699.0,2013-03-18,0.0,The Challenger,71.0,33.0,2013,0.0,marzo,lunes
0.0,159142,1079771.0,2013-10-04,0.0,Linsanity,67.0,11.0,2013,0.0,octubre,viernes
0.0,172897,486809.0,2013-06-28,0.0,Some Girl(s),50.0,31.0,2013,0.0,junio,viernes
0.0,180998,7156.0,2011-08-27,0.0,Música Campesina,0.0,0.0,2011,0.0,agosto,sábado
0.0,45697,611892.0,1977-12-24,0.0,A Christmas Carol,50.0,3.0,1977,0.0,diciembre,sábado
0.0,215830,572991.0,2013-08-13,0.0,Open Grave,59.0,250.0,2013,0.0,agosto,martes
0.0,25028,901519.0,1989-11-10,0.0,The Dead Next Door,54.0,14.0,1989,0.0,noviembre,viernes
0.0,264061,321072.0,1940-05-09,0.0,Ski Patrol,0.0,0.0,1940,0.0,mayo,jueves
0.0,224659,849368.0,2013-09-26,0.0,Sel8nne,80.0,6.0,2013,0.0,septiembre,jueves
0.0,57047,1100517.0,2001-08-15,0.0,The Fourth Angel,57.0,20.0,2001,0.0,agosto,miércoles
2300000.0,55547,1141172.0,2001-10-30,0.0,Route 666,49.0,13.0,2001,0.0,octubre,martes
0.0,121636,430616.0,1960-07-10,0.0,The Rat Race,67.0,5.0,1960,0.0,julio,domingo
0.0,238478,1718417.0,2013-12-09,0.0,Six by Sondheim,73.0,4.0,2013,0.0,diciembre,lunes
0.0,26131,480985.0,2003-02-09,0.0,Straight From the Heart,50.0,5.0,2003,0.0,febrero,domingo
0.0,178290,2650803.0,2013-11-29,0.0,The Punk Singer,72.0,31.0,2013,0.0,noviembre,viernes
350000.0,40448,644665.0,1989-01-01,0.0,The Dead Pit,55.0,8.0,1989,0.0,enero,domingo
0.0,176297,487963.0,2008-10-27,0.0,Dead Set,70.0,87.0,2008,0.0,octubre,lunes
0.0,223389,128251.0,1997-09-22,0.0,Dead Silence,53.0,3.0,1997,0.0,septiembre,lunes
0.0,43967,2310297.0,1984-02-11,0.0,Urusei Yatsura 2: Beautiful Dreamer,71.0,7.0,1984,0.0,febrero,sábado
6200000.0,14569,1676513.0,2006-03-08,0.0,I-See-You.Com,41.0,14.0,2006,0.0,marzo,miércoles
0.0,64632,115685.0,2009-01-28,0.0,Pianomania,65.0,2.0,2009,0.0,enero,miércoles
40000000.0,193756,10855502.0,2013-12-24,149295601.0,Lone Survivor,74.0,1549.0,2013,3.732390025,diciembre,martes
0.0,47257,1473486.0,1997-01-01,0.0,A Christmas Carol,57.0,9.0,1997,0.0,enero,miércoles
0.0,28769,137294.0,2004-11-28,0.0,A Christmas Carol,62.0,5.0,2004,0.0,noviembre,domingo
0.0,146712,1484618.0,2012-11-23,0.0,A Fairly Odd Christmas,54.0,18.0,2012,0.0,noviembre,viernes
0.0,18624,73057.0,1963-11-30,0.0,Zatôichi on the Road,75.0,11.0,1963,0.0,noviembre,sábado
0.0,197033,2941353.0,2013-05-22,0.0,Geography Club,65.0,55.0,2013,0.0,mayo,miércoles
0.0,115023,5047333.0,2012-10-24,0.0,Measuring the World,56.0,30.0,2012,0.0,octubre,miércoles
0.0,119288,122212.0,2012-07-13,0.0,Three Stars,60.0,3.0,2012,0.0,julio,viernes
0.0,132141,386626.0,1958-01-19,0.0,The Noose,75.0,2.0,1958,0.0,enero,domingo
0.0,87392,14895.0,1973-04-25,0.0,Sambizanga,50.0,1.0,1973,0.0,abril,miércoles
0.0,121573,2093526.0,2013-03-14,0.0,My Amityville Horror,59.0,26.0,2013,0.0,marzo,jueves
0.0,5546,549569.0,1995-10-08,0.0,Dead Weekend,20.0,1.0,1995,0.0,octubre,domingo
0.0,70338,3694115.0,2011-07-09,0.0,"A Fairly Odd Movie: Grow Up, Timmy Turner!",47.0,47.0,2011,0.0,julio,sábado
0.0,214083,3237965.0,2013-09-08,383294.0,The Armstrong Lie,69.0,50.0,2013,inf,septiembre,domingo
0.0,47794,2176251.0,1978-02-01,0.0,Blood Relatives,62.0,5.0,1978,0.0,febrero,miércoles
0.0,210024,5541556.0,2013-11-21,0.0,An Adventure in Space and Time,77.0,68.0,2013,0.0,noviembre,jueves
0.0,29600,443656.0,1986-03-31,0.0,Mountaintop Motel Massacre,53.0,10.0,1986,0.0,marzo,lunes
0.0,18231,821734.0,2007-12-22,0.0,Star Trek: Of Gods And Men,52.0,5.0,2007,0.0,diciembre,sábado
35000000.0,140823,15130888.0,2013-11-16,112544580.0,Saving Mr. Banks,73.0,1256.0,2013,3.2155594285714284,noviembre,sábado
0.0,236661,8558.0,2010-03-12,0.0,Kinbaku,0.0,0.0,2010,0.0,marzo,viernes
0.0,107978,618969.0,2012-07-13,0.0,Cockpit,51.0,8.0,2012,0.0,julio,viernes
0.0,99880,776769.0,2012-02-29,0.0,Last Winter,55.0,4.0,2012,0.0,febrero,miércoles
0.0,89995,436768.0,1966-10-15,0.0,The Frozen Dead,40.0,4.0,1966,0.0,octubre,sábado
0.0,85494,1739.0,1952-10-10,0.0,Captive Women,0.0,0.0,1952,0.0,octubre,viernes
0.0,18977,488608.0,1960-04-13,0.0,The Boy and the Pirates,53.0,3.0,1960,0.0,abril,miércoles
0.0,40897,860258.0,1964-03-14,0.0,Zatôichi and the Chest of Gold,66.0,11.0,1964,0.0,marzo,sábado
0.0,54265,1024061.0,1964-07-11,0.0,Zatôichi's Flashing Sword,67.0,11.0,1964,0.0,julio,sábado
0.0,69717,2287183.0,2010-10-29,0.0,Ways to Live Forever,70.0,12.0,2010,0.0,octubre,viernes
0.0,49152,212541.0,1963-01-01,0.0,La rabbia,78.0,4.0,1963,0.0,enero,martes
2000000.0,8985,958683.0,2004-05-01,0.0,Visions of Europe,37.0,3.0,2004,0.0,mayo,sábado
0.0,18619,1162467.0,2006-06-08,0.0,Ghetto,58.0,5.0,2006,0.0,junio,jueves
0.0,186279,166932.0,2013-01-18,0.0,The Battle of Amfar,50.0,1.0,2013,0.0,enero,viernes
0.0,40955,951653.0,1978-03-20,0.0,Blue Sunshine,64.0,12.0,1978,0.0,marzo,lunes
0.0,54272,1112057.0,1964-12-30,0.0,Adventures of Zatôichi,63.0,10.0,1964,0.0,diciembre,miércoles
0.0,176389,19643.0,1924-02-14,0.0,Kean,50.0,1.0,1924,0.0,febrero,jueves
0.0,167502,1512586.0,2013-11-22,0.0,Is the Man Who Is Tall Happy?,71.0,32.0,2013,0.0,noviembre,viernes
0.0,57830,548007.0,2010-08-14,0.0,Outbound,58.0,4.0,2010,0.0,agosto,sábado
6000000.0,183258,12177435.0,2013-04-05,0.0,All Things To All Men,42.0,19.0,2013,0.0,abril,viernes
4000000.0,241765,9577533.0,2014-03-11,0.0,The Outsider,46.0,37.0,2014,0.0,marzo,martes
0.0,157351,6636313.0,2013-04-26,0.0,The Truth About Emanuel,62.0,80.0,2013,0.0,abril,viernes
0.0,15216,296538.0,2006-01-01,0.0,Midnight Clear,0.0,0.0,2006,0.0,enero,domingo
90000000.0,49852,3394928.0,2010-11-24,16178959.0,The Nutcracker: The Untold Story,53.0,52.0,2010,0.1797662111111111,noviembre,miércoles
0.0,220674,5207055.0,2013-09-11,0.0,The Wipers Times,73.0,6.0,2013,0.0,septiembre,miércoles
0.0,164123,906862.0,2000-02-27,0.0,A Storm in Summer,70.0,1.0,2000,0.0,febrero,domingo
0.0,92675,51301.0,1992-10-16,0.0,Deadbolt,45.0,2.0,1992,0.0,octubre,viernes
0.0,40059,938534.0,1983-04-22,0.0,The Deadly Spawn,53.0,25.0,1983,0.0,abril,viernes
0.0,110548,0.0,1991-09-06,0.0,Deadly Surveillance,0.0,0.0,1991,0.0,septiembre,viernes
0.0,38792,4336514.0,1969-04-28,0.0,Those Daring Young Men in Their Jaunty Jalopies,68.0,10.0,1969,0.0,abril,lunes
0.0,256750,990878.0,1981-01-01,0.0,The Rhythm of Crime,48.0,4.0,1981,0.0,enero,jueves
0.0,132812,52706.0,2005-03-12,0.0,Cowboy del Amor,100.0,1.0,2005,0.0,marzo,sábado
0.0,45130,98004.0,2001-09-26,0.0,Gregoire Moulin vs. Humanity,67.0,17.0,2001,0.0,septiembre,miércoles
0.0,29130,1022485.0,1974-12-05,0.0,The Demoniacs,46.0,8.0,1974,0.0,diciembre,jueves
0.0,29565,1465439.0,1980-08-20,0.0,The Night of the Hunted,59.0,11.0,1980,0.0,agosto,miércoles
0.0,54274,373428.0,1965-09-18,0.0,Zatôichi and the Doomed Man,65.0,9.0,1965,0.0,septiembre,sábado
0.0,54273,916076.0,1965-04-03,0.0,Zatôichi's Revenge,63.0,8.0,1965,0.0,abril,sábado
0.0,234652,192983.0,2012-10-12,0.0,I Heart Monster Movies,0.0,0.0,2012,0.0,octubre,viernes
0.0,213842,647717.0,1996-06-14,0.0,Deadly Voyage,30.0,2.0,1996,0.0,junio,viernes
0.0,19604,340446.0,1998-01-01,0.0,Decampitated,29.0,6.0,1998,0.0,enero,jueves
3000000.0,127913,2469216.0,2012-09-07,0.0,The Deep,62.0,21.0,2012,0.0,septiembre,viernes
0.0,29128,1350058.0,1975-05-17,0.0,Lips of Blood,68.0,8.0,1975,0.0,mayo,sábado
0.0,67750,699768.0,1995-09-09,0.0,The Grotesque,70.0,2.0,1995,0.0,septiembre,sábado
0.0,77161,106259.0,1977-09-12,0.0,American Raspberry,63.0,3.0,1977,0.0,septiembre,lunes
0.0,75300,102433.0,2012-06-22,0.0,The Last Ride,59.0,5.0,2012,0.0,junio,viernes
0.0,160706,515897.0,2012-07-19,0.0,Hava Nagila: The Movie,65.0,2.0,2012,0.0,julio,jueves
0.0,116853,1044582.0,2011-09-26,0.0,The Bling Ring,41.0,20.0,2011,0.0,septiembre,lunes
5000000.0,228331,1740242.0,2013-11-01,388.0,A Perfect Man,48.0,14.0,2013,7.76e-05,noviembre,viernes
0.0,20986,3512528.0,2008-09-06,0.0,Gurren Lagann The Movie: Childhood's End,69.0,20.0,2008,0.0,septiembre,sábado
0.0,23452,2328925.0,2009-04-25,0.0,Gurren Lagann The Movie: The Lights in the Sky Are Stars,69.0,15.0,2009,0.0,abril,sábado
0.0,140447,173454.0,2012-02-15,0.0,Una noche,59.0,16.0,2012,0.0,febrero,miércoles
0.0,18269,9672521.0,2001-02-18,0.0,Lady and the Tramp II: Scamp's Adventure,60.0,256.0,2001,0.0,febrero,domingo
30000000.0,87516,7882353.0,2013-11-14,4861022.0,Oldboy,59.0,632.0,2013,0.1620340666666666,noviembre,jueves
0.0,59993,200477.0,1998-12-01,0.0,World War Three,66.0,4.0,1998,0.0,diciembre,martes
1.0,114903,230075.0,2012-03-30,2755584.0,Aquí Entre Nos,60.0,3.0,2012,2755584.0,marzo,viernes
0.0,29129,97627.0,1971-04-21,0.0,The Shiver of the Vampires,40.0,9.0,1971,0.0,abril,miércoles
0.0,25866,4684921.0,1965-03-24,0.0,The Sucker,73.0,92.0,1965,0.0,marzo,miércoles
0.0,209232,1406317.0,2013-07-31,0.0,Dampfnudelblues,64.0,18.0,2013,0.0,julio,miércoles
0.0,54275,548119.0,1965-12-24,0.0,Zatôichi and the Chess Expert,57.0,7.0,1965,0.0,diciembre,viernes
0.0,21410,1133042.0,1966-05-03,0.0,Zatôichi's Vengeance,56.0,7.0,1966,0.0,mayo,martes
0.0,54276,1291947.0,1966-08-13,0.0,Zatôichi's Pilgrimage,77.0,10.0,1966,0.0,agosto,sábado
50000000.0,109443,7600751.0,2013-12-18,173649015.0,Anchorman 2: The Legend Continues,60.0,940.0,2013,3.4729803,diciembre,miércoles
0.0,84192,115688.0,2012-10-05,0.0,Escape Fire: The Fight to Rescue American Healthcare,80.0,3.0,2012,0.0,octubre,viernes
2000000.0,170039,6929223.0,2013-02-16,0.0,Killing Lincoln,55.0,20.0,2013,0.0,febrero,sábado
0.0,173301,5618938.0,2013-09-06,135039.0,Good Ol’ Freda,69.0,24.0,2013,inf,septiembre,viernes
0.0,187541,2627579.0,2013-04-20,0.0,Call Me Crazy: A Five Film,63.0,19.0,2013,0.0,abril,sábado
0.0,172499,66779.0,2012-11-28,0.0,What If...,66.0,12.0,2012,0.0,noviembre,miércoles
0.0,213015,3293913.0,2013-08-15,0.0,Unbeatable,68.0,35.0,2013,0.0,agosto,jueves
0.0,230170,571269.0,2013-11-23,0.0,Sarah Silverman: We Are Miracles,65.0,5.0,2013,0.0,noviembre,sábado
0.0,82362,17201.0,1975-02-01,0.0,Footprints,62.0,16.0,1975,0.0,febrero,sábado
0.0,42892,3176441.0,2010-03-26,0.0,Happy Family,67.0,65.0,2010,0.0,marzo,viernes
0.0,210041,2775314.0,2013-12-01,0.0,Mike Tyson: Undisputed Truth,67.0,20.0,2013,0.0,diciembre,domingo
0.0,174325,1208847.0,2013-04-22,0.0,Moms Mabley: I Got Somethin' to Tell You,60.0,2.0,2013,0.0,abril,lunes
0.0,45241,226531.0,1963-01-01,0.0,"Take Her, She's Mine",0.0,0.0,1963,0.0,enero,martes
0.0,58799,275289.0,1947-10-31,0.0,Christmas Eve,65.0,4.0,1947,0.0,octubre,viernes
0.0,70490,1008279.0,1974-12-19,0.0,Massacre Mafia Style,67.0,7.0,1974,0.0,diciembre,jueves
39200000.0,110415,14131906.0,2013-08-01,86758912.0,Snowpiercer,67.0,2910.0,2013,2.2132375510204083,agosto,jueves
0.0,37129,1286164.0,1973-06-06,0.0,Only Old Men Are Going to Battle,79.0,21.0,1973,0.0,junio,miércoles
0.0,20894,1717845.0,1984-06-06,0.0,Guest from the Future,69.0,17.0,1984,0.0,junio,miércoles
0.0,20878,4100466.0,1967-04-03,0.0,"Kidnapping, Caucasian Style",75.0,35.0,1967,0.0,abril,lunes
600000.0,69278,1985124.0,2011-07-13,0.0,Phase 7,49.0,23.0,2011,0.0,julio,miércoles
0.0,121691,88803.0,2012-09-21,0.0,Hellbound?,50.0,1.0,2012,0.0,septiembre,viernes
500000.0,58899,178519.0,1990-07-05,0.0,Demon Wind,45.0,4.0,1990,0.0,julio,jueves
1500000.0,40342,4453477.0,1986-10-09,0.0,Demons 2,58.0,60.0,1986,0.0,octubre,jueves
0.0,139718,596273.0,1970-03-06,0.0,The Phynx,30.0,1.0,1970,0.0,marzo,viernes
0.0,166271,8753381.0,2013-10-25,0.0,Haunter,59.0,211.0,2013,0.0,octubre,viernes
0.0,42213,1247447.0,1978-01-01,0.0,The Big Fix,61.0,10.0,1978,0.0,enero,domingo
0.0,158990,3356422.0,2013-12-18,0.0,Wrong Cops,59.0,65.0,2013,0.0,diciembre,miércoles
0.0,27190,1228603.0,2008-12-17,0.0,A Muppets Christmas: Letters to Santa,57.0,7.0,2008,0.0,diciembre,miércoles
0.0,430985,50855.0,1992-09-17,0.0,The Diamond Fleece,0.0,0.0,1992,0.0,septiembre,jueves
0.0,154226,544547.0,1990-09-21,0.0,Diving In,0.0,0.0,1990,0.0,septiembre,viernes
1340000.0,37168,1641502.0,1984-10-03,0.0,The Dog Who Stopped the War,74.0,14.0,1984,0.0,octubre,miércoles
0.0,180894,5632097.0,2013-12-27,0.0,Ninja: Shadow of a Tear,59.0,94.0,2013,0.0,diciembre,viernes
0.0,144231,358193.0,1985-10-04,0.0,Always,30.0,2.0,1985,0.0,octubre,viernes
0.0,21138,419422.0,2007-05-01,0.0,The Sandlot: Heading Home,56.0,16.0,2007,0.0,mayo,martes
0.0,11367,19213.0,1978-10-28,0.0,Odds and Evens,70.0,77.0,1978,0.0,octubre,sábado
0.0,39055,739681.0,2008-12-24,140987.0,Free Style,58.0,4.0,2008,inf,diciembre,miércoles
0.0,245226,1690387.0,2013-12-22,0.0,James Gandolfini: Tribute To A Friend,67.0,6.0,2013,0.0,diciembre,domingo
4620000.0,142487,546165.0,2012-11-09,2395000.0,The Precocious and Brief Life of Sabina Rivas,50.0,6.0,2012,0.5183982683982684,noviembre,viernes
0.0,95383,891024.0,2013-01-11,0.0,$ellebrity,55.0,9.0,2013,0.0,enero,viernes
0.0,67737,30828.0,1980-04-17,0.0,Macabre,60.0,17.0,1980,0.0,abril,jueves
0.0,194188,700489.0,2016-02-11,0.0,Punk's Dead: SLC Punk 2,60.0,3.0,2016,0.0,febrero,jueves
0.0,54861,70658.0,1973-12-31,0.0,Freedom Strikes a Blow,75.0,2.0,1973,0.0,diciembre,lunes
1344000.0,86331,13621581.0,2011-09-14,0.0,Desire,41.0,142.0,2011,0.0,septiembre,miércoles
0.0,103742,1951644.0,2012-11-22,0.0,In the Fog,56.0,16.0,2012,0.0,noviembre,jueves
0.0,83869,2440124.0,2013-06-21,0.0,As Cool as I Am,49.0,35.0,2013,0.0,junio,viernes
0.0,74626,2354815.0,2011-09-15,0.0,False Trail,63.0,20.0,2011,0.0,septiembre,jueves
0.0,11039,3399599.0,1980-12-11,0.0,Why Did You Pick On Me?,57.0,43.0,1980,0.0,diciembre,jueves
0.0,62989,2567848.0,2010-12-11,0.0,Ice Quake,38.0,28.0,2010,0.0,diciembre,sábado
0.0,78362,1725014.0,2011-10-04,0.0,Snow Beast,33.0,14.0,2011,0.0,octubre,martes
0.0,43766,1760561.0,2006-02-08,0.0,Fireworks Wednesday,76.0,25.0,2006,0.0,febrero,miércoles
14000000.0,82679,6891823.0,2012-10-25,11417362.0,Fun Size,55.0,139.0,2012,0.8155258571428572,octubre,jueves
3.0,91551,9646722.0,2011-05-04,0.0,Death of a Superhero,69.0,44.0,2011,0.0,mayo,miércoles
0.0,85469,163113.0,2012-04-12,0.0,Einer wie Bruno,83.0,2.0,2012,0.0,abril,jueves
0.0,79113,673437.0,2011-12-03,0.0,A Princess for Christmas,64.0,56.0,2011,0.0,diciembre,sábado
