id,cast_id,cast_name,cast_order
76203.0,190.0,Clint Eastwood,0.0
171738.0,193.0,Gene Hackman,1.0
91311.0,192.0,Morgan Freeman,2.0
209406.0,194.0,Richard Harris,3.0
160118.0,3710.0,Jaimz Woolvett,4.0
231038.0,3711.0,Anna Levine,5.0
157370.0,3712.0,Saul Rubinek,6.0
95006.0,3713.0,Frances Fisher,7.0
28868.0,3714.0,David Mucci,8.0
61820.0,2843.0,Rob Campbell,9.0
79378.0,3715.0,Anthony James,10.0
73099.0,1242148.0,Ron White,11.0
115173.0,185111.0,Jefferson Mappin,12.0
468343.0,44205.0,Jeremy Ratchford,13.0
81538.0,976171.0,Philip Maurice Hayes,14.0
214217.0,188960.0,Tara Frederick,15.0
153196.0,1055157.0,Beverley Elliott,16.0
55651.0,5481.0,Liisa Repo-Martell,17.0
19241.0,130935.0,Shane Meier,18.0
15866.0,87210.0,Robert Koons,19.0
160897.0,43555.0,Mina E. Mina,20.0
137193.0,95638.0,John Pyper-Ferguson,21.0
38221.0,1219890.0,Walter Marsh,22.0
43015.0,1814.0,Larry Reese,23.0
174366.0,1499017.0,Blair Haynes,24.0
58631.0,61167.0,Frank C. Turner,25.0
87302.0,58058.0,Lochlyn Munro,26.0
58591.0,60433.0,Ben Cardinal,27.0
214671.0,1366825.0,Michael Charrois,28.0
152747.0,168769.0,Michael Maurer,29.0
64077.0,21380.0,Larry Joshua,30.0
36212.0,175871.0,George Orrison,31.0
36247.0,91839.0,Greg Goossen,32.0
127374.0,1584544.0,Philip Ettington,33.0
103648.0,4347.0,Frank Sinatra,0.0
65056.0,14729.0,Laurence Harvey,1.0
42716.0,14730.0,Angela Lansbury,2.0
78235.0,7302.0,Janet Leigh,3.0
293412.0,14731.0,Henry Silva,4.0
40221.0,14732.0,James Gregory,5.0
50441.0,14733.0,Leslie Parrish,6.0
82627.0,1943.0,John McGiver,7.0
103195.0,14734.0,Khigh Dhiegh,8.0
19594.0,3342.0,James Edwards,9.0
80274.0,14735.0,Douglas Henderson,10.0
37342.0,14736.0,Albert Paulsen,11.0
62039.0,89834.0,Barry Kelley,12.0
200481.0,34497.0,Lloyd Corrigan,13.0
88274.0,387961.0,Madame Spivy,14.0
210624.0,121323.0,Bess Flowers,15.0
213121.0,1191818.0,Leoda Richards,16.0
174988.0,15972.0,Reggie Nalder,17.0
256396.0,2224.0,Christian Slater,0.0
190847.0,20767.0,Samantha Mathis,1.0
57725.0,37368.0,Annie Ross,2.0
187569.0,48810.0,Scott Paulin,3.0
127929.0,91495.0,Mimi Kennedy,4.0
225975.0,32289.0,Andy Romano,5.0
56949.0,55791.0,Keith Stuart Thayer,6.0
4519.0,55792.0,Cheryl Pollak,7.0
208134.0,55793.0,Jeff Chamberlain,8.0
19658.0,22072.0,Lala Sloatman,9.0
168027.0,43504.0,Holly Sampson,10.0
76338.0,13922.0,Seth Green,11.0
44005.0,53972.0,Robert Schenkkan,12.0
75905.0,13420.0,Ellen Greene,13.0
460870.0,152414.0,Anthony Lucero,14.0
13390.0,111883.0,Billy Morrissette,15.0
83059.0,86906.0,Ahmet Zappa,16.0
39469.0,2844.0,Matt McGrath,17.0
152532.0,14848.0,James Hampton,18.0
97434.0,2638.0,Cary Grant,0.0
133200.0,2670.0,Priscilla Lane,1.0
226632.0,2669.0,Raymond Massey,2.0
48011.0,2094.0,Peter Lorre,3.0
58166.0,2667.0,Josephine Hull,4.0
55208.0,2668.0,Jean Adair,5.0
44745.0,2671.0,John Alexander,6.0
73500.0,2672.0,Jack Carson,7.0
250503.0,30537.0,James Gleason,8.0
194101.0,2437.0,Edward Everett Horton,9.0
15709.0,30215.0,Grant Mitchell,10.0
128129.0,2674.0,Edward McNamara,11.0
66538.0,117772.0,Garry Owen,12.0
224746.0,2673.0,John Ridgely,13.0
187022.0,247639.0,Vaughan Glaser,14.0
124075.0,30280.0,Chester Clute,15.0
193212.0,29579.0,Charles Lane,16.0
16242.0,96069.0,Edward McWade,17.0
91325.0,34280.0,Spencer Charters,18.0
144613.0,13856.0,Hank Mann,19.0
156566.0,1468743.0,Jimmy the Crow,20.0
265727.0,2659.0,Sol Gorss,21.0
162215.0,119545.0,Spec O'Donnell,22.0
72890.0,121066.0,Lee Phelps,23.0
172803.0,89673.0,Raymond Walburn,24.0
189747.0,29274.0,Leo White,25.0
123377.0,521.0,Michael J. Fox,0.0
170632.0,1062.0,Christopher Lloyd,1.0
121565.0,1063.0,Lea Thompson,2.0
14297.0,1064.0,Crispin Glover,3.0
42950.0,1065.0,Thomas F. Wilson,4.0
230158.0,1066.0,Claudia Wells,5.0
96924.0,1067.0,Marc McClure,6.0
56579.0,1068.0,Wendie Jo Sperber,7.0
127880.0,1069.0,George DiCenzo,8.0
52045.0,1070.0,Frances Lee McCain,9.0
85822.0,1072.0,James Tolkan,10.0
61936.0,1074.0,"Harry Waters, Jr.",11.0
121674.0,1954.0,Billy Zane,12.0
184149.0,11673.0,J.J. Cohen,13.0
135670.0,1953.0,Casey Siemaszko,14.0
175574.0,84494.0,Donald Fullilove,15.0
12636.0,97708.0,Lisa Freeman,16.0
49186.0,1116544.0,Cristen Kauffman,17.0
295045.0,172280.0,Elsa Raven,18.0
80188.0,97718.0,Will Hare,19.0
128266.0,129319.0,Ivy Bethune,20.0
59100.0,184030.0,Jason Marin,21.0
184802.0,1200788.0,Katherine Britton,22.0
64458.0,94500.0,Jason Hervey,23.0
250610.0,139044.0,Maia Brewton,24.0
69056.0,18708.0,Courtney Gains,25.0
44900.0,238572.0,Richard L. Duran,26.0
28592.0,1020340.0,Jeff O'Haco,27.0
118153.0,21065.0,Johnny Green,28.0
155399.0,158713.0,Jamie Abbott,29.0
19644.0,7139.0,Norman Alden,30.0
43208.0,99725.0,Read Morgan,31.0
24786.0,77874.0,Sachi Parker,32.0
51215.0,160343.0,Robert Krantz,33.0
99534.0,3038.0,Gary Riley,34.0
203062.0,175060.0,Karen Petrasek,35.0
137093.0,54564.0,George Buck Flower,36.0
159151.0,1200791.0,Tommy Thomas,37.0
191421.0,1200792.0,Granville 'Danny' Young,38.0
243860.0,1200793.0,David Harold Brown,39.0
225703.0,1200794.0,Lloyd L. Tolbert,40.0
49914.0,964124.0,Paul Hanson,41.0
124581.0,1200796.0,Lee Brownfield,42.0
110674.0,180468.0,Robert DeLapp,43.0
173433.0,16474.0,Walter Scott,44.0
198365.0,9971.0,Charles L. Campbell,45.0
84324.0,100600.0,Deborah Harmon,46.0
78294.0,1200797.0,Janine King,47.0
123362.0,168702.0,Huey Lewis,48.0
67530.0,553735.0,Tom Tangen,49.0
36820.0,1208039.0,Arthur Tovey,50.0
53318.0,8534.0,Kathy Bates,0.0
222858.0,18248.0,Mary-Louise Parker,2.0
122408.0,5698.0,Jessica Tandy,3.0
93498.0,18249.0,Cicely Tyson,4.0
121555.0,31140.0,Mary Stuart Masterson,5.0
4146.0,5577.0,Chris O'Donnell,6.0
21776.0,16936.0,Stan Shaw,7.0
19039.0,2886.0,Gailard Sartain,8.0
85312.0,83411.0,Timothy Scott,9.0
193645.0,96228.0,Gary Basaraba,10.0
87380.0,2207.0,Lois Smith,11.0
159988.0,71561.0,Jo Harvey Allen,12.0
192393.0,18251.0,Fannie Flagg,13.0
15725.0,1448835.0,Suzi Bass,14.0
97971.0,1448920.0,Tom Even,15.0
187927.0,1448921.0,Afton Smith,16.0
205220.0,163029.0,Haynes Brooke,17.0
203833.0,131561.0,Wallace Merck,18.0
146304.0,862.0,George C. Scott,0.0
43213.0,9857.0,Karl Malden,1.0
209274.0,40551.0,Stephen Young,2.0
163590.0,15650.0,Michael Strong,3.0
261508.0,12431.0,Carey Loftin,4.0
70224.0,1089965.0,Albert Dumortier,5.0
232018.0,13733.0,Frank Latimore,6.0
238407.0,58495.0,Morgan Paull,7.0
143534.0,32021.0,Karl Michael Vogler,8.0
41498.0,15186.0,Bill Hickman,9.0
176983.0,198025.0,Pat Zurica,10.0
92119.0,3342.0,James Edwards,11.0
80521.0,15625.0,Lawrence Dobkin,12.0
13293.0,93949.0,David Bauer,13.0
101299.0,558445.0,John Barrie,14.0
57158.0,18964.0,Richard Münch,15.0
64686.0,35826.0,Siegfried Rauch,16.0
42461.0,2267.0,Michael Bates,17.0
153820.0,160494.0,Paul Stevens,18.0
46997.0,200911.0,Gerald Flood,19.0
58258.0,13331.0,Jack Gwillim,20.0
24506.0,2651.0,Edward Binns,21.0
129405.0,183207.0,Peter Barkworth,22.0
169219.0,141494.0,Lionel Murton,23.0
28550.0,120676.0,David Healy,24.0
37429.0,106726.0,Sandy McPeak,25.0
139848.0,89065.0,Douglas Wilmer,26.0
51402.0,34130.0,John Doucette,27.0
61194.0,163280.0,Tim Considine,28.0
171861.0,1089966.0,Abraxas Aaran,29.0
194509.0,87473.0,Clint Ritchie,30.0
4578.0,1047752.0,Alan MacNaughton,31.0
146239.0,1022040.0,Florencio Amarilla,32.0
41602.0,153085.0,Brandon Brady,33.0
293092.0,43800.0,Charles Dennis,34.0
15991.0,16417.0,Paul Frees,35.0
204435.0,1089967.0,Dolores Judson,36.0
206188.0,32526.0,Hellmut Lange,37.0
124517.0,1089968.0,Bruce Rhodewalt,38.0
188044.0,589823.0,Lowell Thomas,39.0
275905.0,116645.0,Harry Towb,40.0
42286.0,35958.0,Billy Kearns,41.0
200462.0,2887.0,Tom Waits,0.0
154663.0,6394.0,John Lurie,1.0
137312.0,4818.0,Roberto Benigni,2.0
218329.0,9235.0,Nicoletta Braschi,3.0
42870.0,6913.0,Ellen Barkin,4.0
85024.0,6401.0,Rockets Redglare,5.0
107781.0,1678.0,Mitsuo Iwata,0.0
231472.0,1679.0,Nozomu Sasaki,1.0
3030.0,1680.0,Mami Koyama,2.0
76422.0,1681.0,Tesshou Genda,3.0
52608.0,1682.0,Hiroshi Ohtake,4.0
121642.0,1683.0,Kōichi Kitamura,5.0
25781.0,1684.0,Yuriko Fuchizaki,6.0
202436.0,1685.0,Masaaki Ōkura,7.0
31035.0,1686.0,Takeshi Kusao,8.0
80662.0,1687.0,Kazuhiro Kamifuji,9.0
251367.0,1688.0,Tatsuhiko Nakamura,10.0
107311.0,1689.0,Fukue Itô,11.0
27294.0,38559.0,Christopher Lambert,0.0
239747.0,29021.0,Roxanne Hart,1.0
36618.0,6574.0,Clancy Brown,2.0
94639.0,738.0,Sean Connery,3.0
40466.0,53515.0,Beatie Edney,4.0
252622.0,53584.0,Alan North,5.0
109445.0,4253.0,Jon Polito,6.0
31297.0,53585.0,Sheila Gish,7.0
18547.0,31925.0,Hugh Quarshie,8.0
64534.0,53587.0,Peter Diamond,10.0
77403.0,53588.0,Billy Hartman,11.0
162494.0,2467.0,James Cosmo,12.0
162850.0,9139.0,Celia Imrie,13.0
200713.0,47808.0,Christopher Malcolm,14.0
75564.0,56985.0,Frank Dux,15.0
137174.0,1230746.0,Ian Reddington,16.0
42732.0,3636.0,Paul Newman,0.0
60366.0,12950.0,George Kennedy,1.0
140750.0,8962.0,Luke Askew,2.0
31332.0,13869.0,Morgan Woodward,3.0
110919.0,5048.0,Harry Dean Stanton,4.0
201749.0,2778.0,Dennis Hopper,5.0
37445.0,13871.0,Lou Antonio,6.0
187628.0,13872.0,Robert Drivas,7.0
51859.0,8260.0,Strother Martin,8.0
86829.0,2752.0,Jo Van Fleet,9.0
39378.0,10224.0,Clifton James,10.0
106646.0,13874.0,Marc Cavell,11.0
204082.0,2751.0,Richard Davalos,12.0
30877.0,13875.0,Robert Donner,13.0
2072.0,19106.0,J. D. Cannon,14.0
4839.0,10671.0,Joe Don Baker,15.0
134372.0,16433.0,James Gammon,16.0
46793.0,25579.0,Chuck Hicks,17.0
222487.0,22250.0,Rance Howard,18.0
43254.0,79646.0,James Jeter,19.0
186399.0,153591.0,Joy Harmon,20.0
155096.0,2516.0,Anthony Zerbe,21.0
192136.0,98204.0,Warren Finnerty,22.0
152737.0,16558.0,John McLiam,23.0
21930.0,55423.0,Wayne Rogers,24.0
16692.0,4974.0,Charles Tyner,25.0
16693.0,8853.0,Ralph Waite,26.0
57210.0,111489.0,Buck Kartalian,27.0
180048.0,195854.0,Kim Kahana,28.0
209282.0,13860.0,Donn Pearce,29.0
215739.0,9225.0,John Pearce,30.0
18440.0,151859.0,Rush Williams,31.0
136850.0,16927.0,Gérard Depardieu,0.0
134366.0,70182.0,Anne Brochet,1.0
75629.0,20239.0,Vincent Pérez,2.0
58043.0,24683.0,Jacques Weber,3.0
214597.0,81821.0,Sandrine Kiberlain,4.0
158916.0,4390.0,Ludivine Sagnier,5.0
174311.0,226024.0,Philippe Girard,6.0
41831.0,3460.0,Gene Wilder,0.0
212063.0,1039.0,Peter Boyle,1.0
158994.0,29802.0,Marty Feldman,2.0
44038.0,29803.0,Madeline Kahn,3.0
89883.0,9599.0,Cloris Leachman,4.0
22899.0,8437.0,Teri Garr,5.0
16985.0,193.0,Gene Hackman,6.0
168672.0,9601.0,Kenneth Mars,7.0
116745.0,29283.0,Richard Haydn,8.0
152601.0,213641.0,Oscar Beregi Jr.,9.0
18510.0,13392.0,Arthur Malet,10.0
18511.0,44823.0,Monte Landis,11.0
39260.0,85988.0,Berry Kroeger,12.0
163392.0,11764.0,Ian Abercrombie,13.0
90563.0,14639.0,Mel Brooks,14.0
35637.0,30865.0,Lou Cutell,15.0
264113.0,51230.0,Michael Fox,16.0
86817.0,1191818.0,Leoda Richards,17.0
184314.0,43115.0,Clement von Franckenstein,18.0
48880.0,152711.0,Liam Dunn,19.0
107916.0,111383.0,Danny Goldman,20.0
309410.0,1068894.0,Anne Beesley,21.0
54236.0,1068895.0,Rusty Blitz,22.0
195516.0,1068896.0,John Madison,23.0
59833.0,134613.0,John Dennis,24.0
54283.0,1217501.0,Jeff Maxwell,25.0
177203.0,1507184.0,Lars Hensen,26.0
159142.0,103815.0,Lidia Kristen,27.0
172897.0,1465347.0,Johnny Marlin,28.0
180998.0,119739.0,Pat O'Hara,29.0
45697.0,30979.0,Norbert Schiller,30.0
215830.0,19552.0,Rolfe Sedan,31.0
25028.0,1441104.0,Maida Severn,32.0
264061.0,1208039.0,Arthur Tovey,33.0
224659.0,1920.0,Winona Ryder,0.0
57047.0,4800.0,Gena Rowlands,1.0
55547.0,4801.0,Lisanne Falk,2.0
121636.0,4802.0,Alan Randolph Scott,3.0
238478.0,4803.0,Anthony Portillo,4.0
26131.0,4808.0,Giancarlo Esposito,5.0
178290.0,4810.0,Rosie Perez,6.0
40448.0,4811.0,Richard Boes,7.0
176297.0,4812.0,Isaach De Bankolé,8.0
223389.0,4813.0,Béatrice Dalle,9.0
43967.0,4814.0,Pascal N'Zonzi,10.0
14569.0,4815.0,Emile Abossolo M'bo,11.0
64632.0,4816.0,Noel Kaufmann,12.0
193756.0,4817.0,Stéphane Boucher,13.0
47257.0,4818.0,Roberto Benigni,14.0
28769.0,4819.0,Paolo Bonacelli,15.0
146712.0,4820.0,Gianni Schettino,16.0
18624.0,4821.0,Antonio Ragusa,17.0
197033.0,4822.0,Nicola Facondo,18.0
115023.0,4823.0,Camilla Begnoni,19.0
119288.0,4824.0,Romolo Di Biasi,20.0
132141.0,4825.0,Donatella Servadio,21.0
87392.0,4826.0,Matti Pellonpää,22.0
121573.0,122402.0,Kari Väänänen,23.0
5546.0,4828.0,Sakari Kuosmanen,24.0
70338.0,4829.0,Tomi Salmela,25.0
214083.0,4830.0,Eija Vilpas,26.0
47794.0,4831.0,Jaakko Talaskivi,27.0
210024.0,4832.0,Klaus Heydemann,28.0
29600.0,12647.0,Armin Mueller-Stahl,29.0
18231.0,643.0,Gong Li,0.0
140823.0,1139069.0,Ma Jing-Wu,1.0
236661.0,64987.0,He Saifei,2.0
107978.0,64988.0,Cao Cui-Fen,3.0
99880.0,1183504.0,Kong Lin,4.0
89995.0,1183505.0,Jin Shu-Yuan,5.0
85494.0,1623396.0,Chu Xiao,6.0
18977.0,1623397.0,Ding Wei-Min,7.0
40897.0,1342859.0,Cao Zeng-Yin,8.0
54265.0,1623398.0,Cui Zhi-Gang,9.0
69717.0,146097.0,Li Bao-Tian,10.0
49152.0,1067113.0,Xu Wei,11.0
8985.0,13848.0,Charlie Chaplin,0.0
18619.0,14028.0,Jack Oakie,1.0
186279.0,14029.0,Reginald Gardiner,2.0
40955.0,10924.0,Henry Daniell,3.0
54272.0,5464.0,Billy Gilbert,4.0
176389.0,14035.0,Paul Weigel,6.0
167502.0,14027.0,Paulette Goddard,7.0
57830.0,14030.0,Grace Hayle,7.0
183258.0,14032.0,Maurice Moscovitch,9.0
241765.0,14033.0,Emma Dunn,10.0
157351.0,14034.0,Bernard Gorcey,11.0
15216.0,14019.0,Carter DeHaven,12.0
49852.0,141586.0,Eddie Gribbon,13.0
220674.0,131045.0,Rudolph Anders,14.0
164123.0,141587.0,Nita Pike,15.0
92675.0,31263.0,George Lynn,16.0
40059.0,30195.0,Chester Conklin,17.0
110548.0,139176.0,Esther Michelson,18.0
38792.0,13856.0,Hank Mann,19.0
256750.0,1421303.0,Florence Wright,20.0
132812.0,133342.0,Eddie Dunn,21.0
45130.0,1041524.0,Wheeler Dryden,22.0
29130.0,947709.0,Fred Aldrich,23.0
29565.0,30197.0,Richard Alexander,24.0
54274.0,48064.0,Sig Arno,25.0
54273.0,1273898.0,William Arnold,26.0
234652.0,1086622.0,Joe Bordeaux,27.0
213842.0,67369.0,Don Brodie,28.0
19604.0,9096.0,Gino Corrado,29.0
127913.0,120738.0,John Davidson,30.0
29128.0,139240.0,Max Davidson,31.0
67750.0,1199590.0,Lew Davis,32.0
77161.0,125842.0,Pat Flaherty,33.0
75300.0,33971.0,Bud Geary,34.0
160706.0,1216356.0,Sam Harris,35.0
116853.0,1097503.0,Eddie Hart,36.0
228331.0,30136.0,Leyland Hodgson,37.0
20986.0,97225.0,William Irving,38.0
23452.0,131612.0,Charles Irwin,39.0
140447.0,1233127.0,Ethelreda Leopold,40.0
18269.0,12153.0,Torben Meyer,41.0
87516.0,122984.0,Bert Moorhouse,42.0
59993.0,1312993.0,Nellie V. Nichols,43.0
114903.0,1331770.0,Manuel París,44.0
29129.0,1014834.0,Jack Perrin,45.0
25866.0,2931.0,Lucien Prival,46.0
209232.0,34818.0,Cyril Ring,47.0
54275.0,89013.0,Henry Roquemore,48.0
21410.0,30194.0,Tiny Sandford,49.0
54276.0,133353.0,Hans Schumm,50.0
109443.0,116307.0,Harry Semels,51.0
84192.0,126836.0,Charles Sullivan,52.0
170039.0,1422283.0,Carl Voss,53.0
173301.0,29274.0,Leo White,54.0
187541.0,1045763.0,Harry Wilson,55.0
172499.0,16421.0,Hans Conried,56.0
213015.0,1671384.0,Francis Ernest Drake,57.0
230170.0,1646004.0,Francesca Santoro,58.0
82362.0,1671385.0,Leonard Walker,59.0
42892.0,565402.0,Deems Taylor,1.0
210041.0,2106.0,Walt Disney,2.0
174325.0,1098082.0,Julietta Novis,4.0
45241.0,233471.0,Leopold Stokowski,5.0
58799.0,4068.0,Gary Cooper,0.0
70490.0,4070.0,Grace Kelly,1.0
110415.0,3383.0,Thomas Mitchell,2.0
37129.0,2177.0,Lloyd Bridges,3.0
20894.0,4069.0,Katy Jurado,4.0
20878.0,4071.0,Otto Kruger,5.0
69278.0,4072.0,Lon Chaney Jr.,6.0
121691.0,4073.0,Harry Morgan,7.0
58899.0,4074.0,Ian MacDonald,8.0
40342.0,4075.0,Eve McVeagh,9.0
139718.0,4076.0,Morgan Farley,10.0
166271.0,4077.0,Harry Shannon,11.0
42213.0,4078.0,Lee Van Cleef,12.0
158990.0,2096.0,Robert J. Wilke,13.0
27190.0,4080.0,Sheb Wooley,14.0
430985.0,4965.0,Jack Elam,15.0
154226.0,34130.0,John Doucette,16.0
37168.0,137203.0,Ted Stanhope,17.0
180894.0,50306.0,Lee Aaker,18.0
144231.0,103099.0,Guy Beach,19.0
21138.0,82750.0,Larry J. Blake,20.0
11367.0,1598134.0,John Breen,21.0
39055.0,1276434.0,Tex Driscoll,22.0
245226.0,1598135.0,Herschel Graham,23.0
142487.0,119486.0,Paul Kruger,24.0
95383.0,1176510.0,William H. O'Brien,25.0
67737.0,1002189.0,Roy Bucko,26.0
194188.0,1469572.0,Russell Custer,27.0
54861.0,1551021.0,Nora Bush,28.0
86331.0,1145704.0,Ann Kunde,29.0
103742.0,990401.0,Ben Corbett,30.0
83869.0,1596347.0,Rudy Germane,31.0
74626.0,114232.0,Chuck Hayward,32.0
11039.0,1471682.0,Michael Jeffers,33.0
62989.0,1290997.0,Kansas Moehring,34.0
78362.0,207141.0,Jack Montgomery,35.0
43766.0,1244482.0,Buddy Roosevelt,36.0
82679.0,1096851.0,Allen D. Sewall,37.0
91551.0,96137.0,Howland Chamberlain,38.0
85469.0,101481.0,Virginia Christine,39.0
79113.0,89728.0,Cliff Clark,40.0
233063.0,27035.0,Paul Dubov,41.0
289336.0,30217.0,Dick Elliott,42.0
222413.0,98966.0,Virginia Farmer,43.0
69353.0,131053.0,Tim Graham,44.0
189803.0,153392.0,Tom Greenway,45.0
118778.0,93628.0,Harry Harvey,46.0
420743.0,103911.0,Nolan Leary,47.0
388182.0,932309.0,Tom London,48.0
5995.0,1198883.0,Merrill McCormick,49.0
246314.0,103753.0,William Newell,50.0
203060.0,100945.0,James Millican,51.0
130233.0,94337.0,William 'Bill' Phillips,52.0
130694.0,2931.0,Lucien Prival,53.0
117467.0,170609.0,Ralph Reed,54.0
52477.0,1536134.0,Charles Soldani,55.0
210842.0,1003623.0,Slim Talbot,56.0
176085.0,4110.0,Humphrey Bogart,0.0
174358.0,7570.0,Lauren Bacall,1.0
228407.0,2673.0,John Ridgely,2.0
398452.0,13975.0,Martha Vickers,3.0
229974.0,10487.0,Dorothy Malone,4.0
169881.0,13978.0,Peggy Knudsen,5.0
27584.0,13976.0,Charles Waldron,6.0
174928.0,22093.0,Regis Toomey,7.0
37420.0,13977.0,Charles D. Brown,8.0
199782.0,3339.0,Elisha Cook Jr.,9.0
28323.0,13979.0,Louis Jean Heydt,10.0
328069.0,88649.0,Bob Steele,11.0
253988.0,130377.0,Sonia Darrin,12.0
214139.0,1920.0,Winona Ryder,0.0
25583.0,2224.0,Christian Slater,1.0
186929.0,19144.0,Shannen Doherty,2.0
224950.0,4801.0,Lisanne Falk,3.0
58515.0,27565.0,Kim Walker,4.0
46445.0,27566.0,Penelope Milford,5.0
14499.0,13243.0,Glenn Shadix,6.0
54277.0,27567.0,Lance Fenton,7.0
149725.0,27568.0,Jennifer Rhodes,8.0
163795.0,197537.0,Jeremy Applegate,9.0
128151.0,114876.0,Patrick Labyorteaux,10.0
127866.0,193390.0,Jon Matthews,11.0
100812.0,1003566.0,Carrie Lynn,12.0
225747.0,33490.0,Phill Lewis,13.0
185267.0,42935.0,Renée Estevez,14.0
28981.0,151335.0,John Zarchen,15.0
119278.0,81905.0,William Cort,16.0
8213.0,44052.0,John Ingle,17.0
25707.0,163578.0,Stuart Mabray,18.0
328631.0,1137039.0,Sherrie Wills,19.0
211233.0,165289.0,Larry Cox,20.0
84283.0,106356.0,Kent Stoddard,21.0
69406.0,94557.0,Mark Carlton,22.0
171910.0,20006.0,Christopher Reeve,0.0
64807.0,10223.0,Jane Seymour,1.0
229296.0,290.0,Christopher Plummer,2.0
17478.0,7663.0,Teresa Wright,3.0
230864.0,26044.0,Bill Erwin,4.0
72123.0,5254.0,George Voskovec,5.0
171698.0,16200.0,Susan French,6.0
13194.0,113704.0,John Alvin,7.0
35076.0,5687.0,Eddra Gale,8.0
30077.0,1712328.0,Audrey Bennett,9.0
259311.0,3905.0,William H. Macy,10.0
252385.0,1712329.0,Laurence Coven,11.0
209504.0,1712330.0,Susan Bugg,12.0
53500.0,10017.0,Charlton Heston,0.0
240629.0,10018.0,Jack Hawkins,1.0
195269.0,10019.0,Haya Harareet,2.0
35718.0,10020.0,Stephen Boyd,3.0
58061.0,10021.0,Hugh Griffith,4.0
265111.0,10022.0,Martha Scott,5.0
115283.0,10023.0,Cathy O'Donnell,6.0
159024.0,10025.0,Frank Thring,7.0
84152.0,10024.0,Sam Jaffe,8.0
66469.0,10026.0,Ady Berber,9.0
44432.0,10027.0,Finlay Currie,10.0
227348.0,10029.0,André Morell,11.0
152603.0,25687.0,Terence Longdon,12.0
101740.0,53660.0,Lando Buzzanca,13.0
170309.0,15139.0,Giuliano Gemma,14.0
32616.0,24602.0,Marina Berti,15.0
36671.0,10513.0,Robert Brown,16.0
81462.0,1090000.0,Liana Del Balzo,17.0
13632.0,39165.0,Enzo Fiermonte,18.0
76127.0,16055.0,Richard Hale,19.0
267219.0,29659.0,Duncan Lamont,20.0
183654.0,14264.0,John Le Mesurier,21.0
257618.0,26557.0,Ferdy Mayne,22.0
31013.0,14287.0,May McAvoy,23.0
41932.0,5404.0,Aldo Silvani,24.0
54229.0,89064.0,Ralph Truman,25.0
83678.0,10028.0,George Relph,26.0
15826.0,217763.0,Joe Canutt,27.0
40593.0,223601.0,Richard Coleman,28.0
37488.0,91817.0,Antonio Corevi,29.0
42329.0,153212.0,David Davies,30.0
72091.0,99514.0,Mino Doro,31.0
158232.0,82510.0,Michael Dugan,32.0
191714.0,33820.0,Franco Fantasia,33.0
114718.0,1046559.0,José Greci,34.0
48734.0,47569.0,John Horsley,35.0
143777.0,1230452.0,Howard Lang,36.0
124409.0,1262174.0,Stevenson Lang,37.0
53061.0,1231662.0,Tutte Lemkow,38.0
14432.0,190775.0,Cliff Lyons,39.0
199177.0,1020091.0,Tiberio Mitri,40.0
107445.0,1291053.0,Remington Olmsted,41.0
124623.0,105369.0,Laurence Payne,42.0
39516.0,114422.0,Aldo Pini,43.0
40034.0,1363199.0,Diego Pozzetto,44.0
245775.0,938629.0,Stella Rho,45.0
53389.0,184981.0,Edwin Richfield,46.0
8434.0,995629.0,Hector Ross,47.0
206183.0,112978.0,Maxwell Shaw,48.0
122796.0,50786.0,Gianni Solaro,49.0
317246.0,543681.0,Pietro Tordi,50.0
111473.0,1274407.0,Raimondo Van Riel,51.0
204810.0,79359.0,Dervis Ward,52.0
126963.0,121234.0,Joe Yrigoyen,53.0
136735.0,72662.0,Nazzareno Zamperla,54.0
153158.0,1600058.0,Jerry Brown,55.0
56965.0,1600511.0,Eddie Jauregui,56.0
243531.0,13524.0,Christopher Guest,0.0
290075.0,21731.0,Michael McKean,1.0
292062.0,6008.0,Harry Shearer,2.0
95410.0,3026.0,Rob Reiner,3.0
54773.0,104410.0,June Chadwick,4.0
120497.0,1040043.0,Tony Hendra	,5.0
95504.0,9257.0,Bruno Kirby,6.0
177945.0,67861.0,R.J. Parnell,7.0
127560.0,67863.0,David Kaff,8.0
83896.0,42157.0,Ed Begley Jr.,9.0
277809.0,69501.0,Danny Kortchmar,10.0
118289.0,53122.0,Fran Drescher,11.0
109391.0,10662.0,Patrick Macnee,12.0
159128.0,78620.0,Julie Payne,13.0
39102.0,56159.0,Dana Carvey,14.0
79690.0,101653.0,Sandy Helberg,15.0
150249.0,1315107.0,Zane Buzby,16.0
94747.0,7904.0,Billy Crystal,17.0
89581.0,41243.0,Paul Benedict,18.0
90966.0,35516.0,Howard Hesseman,19.0
170399.0,1748255.0,Paul Shortino,20.0
24671.0,146184.0,Lara Cody,21.0
96944.0,104409.0,Andrew J. Lederer,22.0
190880.0,1528912.0,Russ Kunkel,23.0
173467.0,587330.0,Victory Tischler-Blue,24.0
193638.0,91724.0,Joyce Hyser,25.0
4949.0,92587.0,Gloria Gifford,26.0
110992.0,69921.0,Paul Shaffer,27.0
27093.0,93670.0,Archie Hahn,28.0
225235.0,118071.0,Charles Levin,29.0
245170.0,5657.0,Anjelica Huston,30.0
16076.0,1774395.0,Donald Kendrick,31.0
33114.0,20753.0,Fred Willard,32.0
63206.0,182715.0,Wonderful Smith,33.0
