id,crew_job,crew_name
4111.0,Director,Edmund Goulding
85620.0,Director,Roger Vadim
192577.0,Director,Shinji Aramaki
394403.0,Director,Olaf Kreinsen
26286.0,Director,Joseph L. Mankiewicz
45007.0,Director,Don Medford
22592.0,Director,Fred C. Newmeyer
31214.0,Director,Alberto Lattuada
109891.0,Director,Jack Conway
25541.0,Director,Nicolo Donato
80992.0,Director,Otto Jongerius
248390.0,Director,Lionel Steketee
248390.0,Director,Fabrice Eboué
71996.0,Director,Mark L. Lester
39211.0,Director,John G. Avildsen
16167.0,Director,Phedon Papamichael
62709.0,Director,William A. Graham
47194.0,Director,Frank Sabatella
42552.0,Director,Terence H. Winkless
100402.0,Director,Anthony Russo
100402.0,Director,Joe Russo
168399.0,Director,Erik Skjoldbjærg
114172.0,Director,Aku Louhimies
180420.0,Director,Julien Abraham
209276.0,Director,David Mackenzie
195022.0,Director,Travis Long
128113.0,Director,Kenji Uchida
119685.0,Director,Atsushi Takeuchi
226247.0,Director,James Rasin
86834.0,Director,Darren Aronofsky
227783.0,Director,Peter Lepeniotis
257346.0,Director,Kenichi Shimizu
204668.0,Director,Nicolas Vanier
214418.0,Director,Thierry Ragobert
203715.0,Director,Marguerite Abouet
203715.0,Director,Clement Oubrerie
256628.0,Director,Peter Svatek
256628.0,Director,Kristian Manchester
151043.0,Director,Leo Penn
19501.0,Director,Andrew Robinson
110381.0,Director,Alain Gomis
38080.0,Director,Bertrand Tavernier
56415.0,Director,Olivier Marchal
215031.0,Director,Louise Archambault
191104.0,Director,Jim Taihuttu
42216.0,Director,Ted Kotcheff
27196.0,Director,Michael Apted
29290.0,Director,Kinji Fukasaku
29290.0,Director,Katsuhiko Taguchi
4112.0,Director,Ray Enright
173455.0,Director,Tom Berninger
233841.0,Director,Joanna Arnow
102855.0,Director,Ramona S. Diaz
63143.0,Director,Celine Danhier
373745.0,Director,Jorge Montesi
12685.0,Director,Uwe Boll
112731.0,Director,Richard T. Heffron
42551.0,Director,Douglas Hickox
1732.0,Director,Richard Quine
49396.0,Director,Robert Mandel
142159.0,Director,William Nigh
5494.0,Director,Tom Reeve
70993.0,Director,Christophe Honoré
99119.0,Director,Gaël Morel
17456.0,Director,Uwe Boll
68123.0,Director,André Farwagi
233917.0,Director,Jari Halonen
65674.0,Director,Robert Parrish
65674.0,Director,Irving Lerner
95752.0,Director,Larry Peerce
232862.0,Director,Caveh Zahedi
232862.0,Director,Greg Watkins
204113.0,Director,Miklós Jancsó
94664.0,Director,Miklós Jancsó
253239.0,Director,Volker Schlöndorff
31329.0,Director,Pascal Thomas
125395.0,Director,Pascal Thomas
53168.0,Director,Stephen Chow
53168.0,Director,Lee Lik-Chi
168767.0,Director,Chinonye Chukwu
155084.0,Director,Daniel Stamm
97733.0,Director,Amy Grappell
97733.0,Director,Karen Skloss
97733.0,Director,Carlyn Hudson
188207.0,Director,Renny Harlin
145220.0,Director,James Bobin
36861.0,Director,Beth McCarthy-Miller
111250.0,Director,Scott L. Montoya
14408.0,Director,Nicolas Charlet
14408.0,Director,Bruno Lavaine
42802.0,Director,Laurent Bouhnik
117905.0,Director,Thomas Bradford
40172.0,Director,Masashi Yamamoto
192134.0,Director,Richard Shepard
186997.0,Director,Rithy Panh
218931.0,Director,Howard Deutch
89237.0,Director,Rebecca Thomas
119360.0,Director,Bernardo Bertolucci
215743.0,Director,Kim Ki-duk
391069.0,Director,Steven Spielberg
391069.0,Director,Barry Shear
391069.0,Director,Boris Sagal
64527.0,Director,Kōji Wakamatsu
190955.0,Director,Guillaume Canet
208277.0,Director,David Wnendt
9753.0,Director,Stewart Raffill
229613.0,Director,Sean Gerowin
51486.0,Director,Tamra Davis
199463.0,Director,Alf Sjöberg
213386.0,Director,Roger Young
38655.0,Director,John Rich
34079.0,Director,John Watkin
252607.0,Director,Pascal Bourdiaux
110112.0,Director,Gregg Godfrey
110112.0,Director,Jeremy Rawle
209799.0,Director,Errol Morris
138222.0,Director,Ted Koland
60438.0,Director,Joseph Kane
224040.0,Director,Ray Taylor
146955.0,Director,Gabriela Tagliavini
174675.0,Director,Caradog W. James
94344.0,Director,Ernst Lubitsch
65170.0,Director,John Pilger
29854.0,Director,Oliver Stone
246007.0,Director,Tony Stark
256474.0,Director,John Stockwell
80973.0,Director,David Ren
170689.0,Director,Eric Rochant
34459.0,Director,William Girdler
183433.0,Director,Nate Taylor
180960.0,Director,Aleksey Fedorchenko
56533.0,Director,Gordon Douglas
38626.0,Director,Jon Jones
96769.0,Director,Nina Conti
95177.0,Director,Amy Seimetz
193612.0,Director,John Pogue
200505.0,Director,Ivan Reitman
52762.0,Director,Anthony Lucas
178603.0,Director,William Dickerson
94887.0,Director,Austin Chick
191294.0,Director,Lukas Moodysson
69492.0,Director,Evelyn Purcell
131916.0,Director,Bob Badway
131916.0,Director,Michael Emanuel
211078.0,Director,Alan Zweig
40715.0,Director,Edward Ludwig
70417.0,Director,Ted Kotcheff
264482.0,Director,Mikhail Romm
180299.0,Director,Gareth Evans
158091.0,Director,Sean Ellis
171776.0,Director,Todd Burrows
171776.0,Director,Christopher Folino
40740.0,Director,Charles Band
64349.0,Director,Alain Corneau
48591.0,Director,Ernst Lubitsch
46667.0,Director,Vincent McEveety
90590.0,Director,Lee Frost
77528.0,Director,Patrick McBrearty
44369.0,Director,Auraeus Solito
39214.0,Director,George Marshall
35057.0,Director,Michael Gordon
67633.0,Director,Zdravko Šotra
25706.0,Director,Albert Pyun
148778.0,Director,Leni Sinclair
148778.0,Director,Cary Loren
104250.0,Director,Nancy Buirski
88237.0,Director,Flávio Frederico
102382.0,Director,Marc Webb
42733.0,Director,Pier Paolo Pasolini
127495.0,Director,Ron Morales
26831.0,Director,Claude Whatham
197611.0,Director,Gilbert Cates
42711.0,Director,Jonathan Kaplan
251519.0,Director,Ethan Spaulding
74241.0,Director,Hajime Sato
47628.0,Director,C. Courtney Joyner
130745.0,Director,Richard Hankin
185602.0,Director,David Turnley
157832.0,Director,John Michael McDonagh
127540.0,Director,Till Schauder
157547.0,Director,Mike Flanagan
24006.0,Director,Henry Hathaway
24006.0,Director,Howard Hawks
24006.0,Director,Henry King
24006.0,Director,Henry Koster
24006.0,Director,Jean Negulesco
45588.0,Director,Clarence Brown
94248.0,Director,Henning Schellerup
71990.0,Director,Gilbert Gunn
249660.0,Director,Harold Cronk
35074.0,Director,Kevin O'Neill
156320.0,Director,Harry Beaumont
244509.0,Director,Jim Mickle
62661.0,Director,James V. Kern
98136.0,Director,Tracy Keenan Wynn
268875.0,Director,Edwin L. Marin
50767.0,Director,Boaz Davidson
161297.0,Director,Jack Conway
211603.0,Director,Edward L. Cahn
30844.0,Director,David Lister
197796.0,Director,Christophe Gans
61492.0,Director,Satoshi Isaka
73215.0,Director,Bobby Boermans
179538.0,Director,Álex de la Iglesia
172340.0,Director,Sidney Lumet
25388.0,Director,Dick Richards
47956.0,Director,Charles B. Pierce
127702.0,Director,Ricardo Darín
127702.0,Director,Martín Hodara
172385.0,Director,Carlos Saldanha
262481.0,Director,Tyler Measom
262481.0,Director,Justin Weinstein
202183.0,Director,Manfred Stelzer
196027.0,Director,Daniel Alfredson
226448.0,Director,Brin Hill
214314.0,Director,Alastair Fothergill
214314.0,Director,Keith Scholey
32005.0,Director,Jeff Celentano
60908.0,Director,Lewis Seiler
119926.0,Director,Etienne Périer
214030.0,Director,John Turturro
157353.0,Director,Wally Pfister
153641.0,Director,Jack Gold
77333.0,Director,John Boorman
167575.0,Director,BJ McDonnell
59726.0,Director,David Keating
236751.0,Director,Randall Wallace
42697.0,Director,Robert Carl Cohen
166621.0,Director,Michael Curtiz
219553.0,Director,Pedro Pablo Ibarra
25951.0,Director,Shinya Tsukamoto
193610.0,Director,Nick Cassavetes
184345.0,Director,Michael Tiddes
242203.0,Director,Jane Cusumano
12242.0,Director,Darrell Rooney
12242.0,Director,Lynne Southerland
113743.0,Director,George Sidney
258369.0,Director,Jin Shan
29721.0,Director,Zak Bagans
29721.0,Director,Nick Groff
93122.0,Director,Tim Coleman
93122.0,Director,Boris Zubov
93122.0,Director,James Fox
209350.0,Director,Roger Michell
19063.0,Director,Tomoyuki Takimoto
139799.0,Director,Charles Walters
215656.0,Director,Neto Villalobos
203739.0,Director,Mark Waters
127016.0,Director,Gustavo Lipsztein
199341.0,Director,Jeremy Leven
123961.0,Director,Jerry Lewis
95556.0,Director,William Wyler
221737.0,Director,Arthur Sinclair
254473.0,Director,Camille Delamarre
152792.0,Director,Atom Egoyan
112083.0,Director,Busby Berkeley
89547.0,Director,Gerald Mayer
43857.0,Director,Roy Del Ruth
80918.0,Director,Roy Del Ruth
130398.0,Director,Robert Z. Leonard
54752.0,Director,Michael Apted
85564.0,Director,Victor Salva
95555.0,Director,Frank Laughlin
89584.0,Director,Faruk Aksoy
168742.0,Director,Kim Mordaunt
145247.0,Director,Felix Herngren
210479.0,Director,Steven Knight
159403.0,Director,Tokuzô Tanaka
46943.0,Director,John Glen
252143.0,Director,Michael Mayer
126442.0,Director,Jordan Galland
242310.0,Director,Paco Cabezas
38585.0,Director,Edwin L. Marin
43901.0,Director,George Nichols Jr.
180624.0,Director,Irving Pichel
44323.0,Director,William A. Seiter
211059.0,Director,Penny Panayotopoulou
300940.0,Director,Giorgos Georgopoulos
293444.0,Director,Virpi Suutari
76649.0,Director,Paul W.S. Anderson
44269.0,Director,Géraldine Nakache
44269.0,Director,Hervé Mimran
225564.0,Director,Valérie Lemercier
137217.0,Director,Jim Cliffe
226269.0,Director,James Cullen Bressack
192813.0,Director,Joseph J. Lawson
69054.0,Director,Ben Wright
22701.0,Director,Teruo Ishii
22701.0,Director,Akira Miwa
22701.0,Director,Nagayoshi Akasaka
141643.0,Director,Ted V. Mikels
137475.0,Director,Joe Menendez
119593.0,Director,Vincent Sherman
51848.0,Director,John Murlowski
236417.0,Director,Michael Feifer
197919.0,Director,Brett Donowho
120837.0,Director,Roy Del Ruth
245909.0,Director,Tao Lin
245909.0,Director,Megan Boyle
44721.0,Director,Sidney J. Furie
61642.0,Director,Ivan Passer
42472.0,Director,Richard C. Sarafian
71721.0,Director,Jan Troell
195589.0,Director,Nicholas Stoller
33091.0,Director,Fredrik Edfeldt
46845.0,Director,Richard C. Sarafian
49588.0,Director,Jan Hryniak
54919.0,Director,Peter Watkins
195841.0,Director,Med Hondo
53223.0,Director,Charles Eames
53223.0,Director,Ray Eames
177552.0,Director,Matt Orlando
227425.0,Director,Richard Rich
227425.0,Director,Steve Moore
258096.0,Director,Richard Rich
216541.0,Director,Giorgio Serafini
112287.0,Director,Ryan Lee Driscoll
201360.0,Director,Alexandra Lescaze
258476.0,Director,Samantha Grant
49158.0,Director,Ovidio G. Assonitis
191720.0,Director,Frank Pavich
110958.0,Director,Keith Allen
259879.0,Director,Marc Clebanoff
174316.0,Director,Kat Coiro
52531.0,Director,Kazuo Mori
205601.0,Director,Amma Asante
152599.0,Director,James Gray
39785.0,Director,Vassiliki Khonsari
19703.0,Director,Neeraj Pandey
30648.0,Director,Ferdinando Baldi
262338.0,Director,Henrik Ruben Genz
53144.0,Director,William Witney
38980.0,Director,Art Linson
82529.0,Director,David Wnendt
94478.0,Director,David Mackenzie
26166.0,Director,Irving Reis
139519.0,Director,Sebastián Silva
186935.0,Director,Amat Escalante
56967.0,Director,Sean Donnelly
48949.0,Director,James Caan
16931.0,Director,Stephen Herek
36465.0,Director,Thaddeus O'Sullivan
38281.0,Director,Teruo Ishii
38281.0,Director,Akira Miwa
38281.0,Director,Nagayoshi Akasaka
44263.0,Director,Benny Chan
252680.0,Director,Jon Erwin
252680.0,Director,Andrew Erwin
105945.0,Director,Sam Fischer	
128237.0,Director,Matías Piñeiro
197562.0,Director,Satyajit Ray
10244.0,Director,Rainer Werner Fassbinder
55589.0,Director,Carl Theodor Dreyer
195522.0,Director,Fred Zinnemann
195522.0,Director,Emilio Gómez Muriel
54281.0,Director,Kenji Misumi
199715.0,Director,Jack Starrett
240832.0,Director,Luc Besson
127585.0,Director,Bryan Singer
124905.0,Director,Gareth Edwards
179818.0,Director,Sam Wood
90617.0,Director,Hajrudin Krvavac
74505.0,Director,Eduardo Sánchez
187596.0,Director,Steven Brill
222724.0,Director,Daniel Farrands
188166.0,Director,Jeremy Saulnier
192132.0,Director,Gia Coppola
212231.0,Director,John Stockwell
42092.0,Director,Satyajit Ray
41781.0,Director,Satyajit Ray
215407.0,Director,Ahmed El Maanouni
4269.0,Director,Jacques Demy
54280.0,Director,Kimiyoshi Yasuda
54284.0,Director,Kazuo Mori
263111.0,Director,Jay Chapman
59981.0,Director,Dan St. Pierre
249724.0,Director,Malcolm Clarke
212778.0,Director,Jon Favreau
94752.0,Director,Ted V. Mikels
37848.0,Director,Chu Yen-ping
209091.0,Director,Richard Laxton
256922.0,Director,Patrick Viersen Brown
41847.0,Director,Sidney Lumet
1840.0,Director,John Brahm
49634.0,Director,Roberto Rossellini
267795.0,Director,Agnieszka Holland
69780.0,Director,Jon Hall
91456.0,Director,Alfred E. Green
89670.0,Director,Joona Tena
120852.0,Director,Takashi Miike
54306.0,Director,Shintarô Katsu
40721.0,Director,Nat Hiken
96912.0,Director,Jack Webb
205225.0,Director,Joe Swanberg
54307.0,Director,Kimiyoshi Yasuda
253251.0,Director,Carlos Marques-Marcet
179085.0,Director,Delmer Daves
113833.0,Director,Ryan Murphy
91471.0,Director,Jack Gold
113154.0,Director,Teruo Ishii
113154.0,Director,Akira Miwa
113154.0,Director,Nagayoshi Akasaka
238006.0,Director,John Pilger
210947.0,Director,Derek Lee
210947.0,Director,Clif Prowse
158936.0,Director,James Franco
158936.0,Director,Travis Mathews
138544.0,Director,Darin Scott
158864.0,Director,David Andalman
214990.0,Director,Derek Cole
174162.0,Director,Peter Hyams
95551.0,Director,Juan López Moctezuma
121890.0,Director,George Schaefer
55335.0,Director,Erik Skjoldbjærg
260202.0,Director,David Hare
260339.0,Director,David Hare
171795.0,Director,Rob Kuhns
49514.0,Director,Benny Chan
272543.0,Director,Jan Ruzicka
213270.0,Director,Bill Duke
213270.0,Director,D. Channsin Berry
173151.0,Director,Ernesto Martín
232672.0,Director,Frank Coraci
198277.0,Director,John Carney
253270.0,Director,Jen McGowan
276122.0,Director,Brent Hodge
56171.0,Director,Mary Lambert
166822.0,Director,Mike Mendez
75950.0,Director,Gregory Ratoff
462788.0,Director,Paul Bogart
204784.0,Director,Mary Harron
169864.0,Director,Josh Greenbaum
169853.0,Director,Lotfy Nathan
147726.0,Director,George Marshall
65603.0,Director,Arthur Hiller
33543.0,Director,David Lowell Rich
47901.0,Director,Carl Reiner
102651.0,Director,Robert Stromberg
192149.0,Director,Hossein Amini
254474.0,Director,Jordan Rubin
148021.0,Director,Mervyn LeRoy
5421.0,Director,Joe D'Amato
268823.0,Director,Luciano Saber
194722.0,Director,Adam Rogers
58832.0,Director,Douglas Horn
183336.0,Director,Constantina Voulgaris
92269.0,Director,Irvin Kershner
77925.0,Director,Richard Donner
5157.0,Director,Russ Meyer
118283.0,Director,David Butler
176670.0,Director,Richard L. Bare
46615.0,Director,William A. Wellman
190950.0,Director,Sam Hoare
32929.0,Director,Vincent Sherman
133827.0,Director,Jean Becker
258893.0,Director,Brandon Vietti
137698.0,Director,Alejandro Jodorowsky
209249.0,Director,Joel Hopkins
99312.0,Director,Michael Switzer
188161.0,Director,Seth MacFarlane
109133.0,Director,Roger Kay
42200.0,Director,Marco Ferreri
31185.0,Director,Christina Yao
252147.0,Director,Jason M. Fitzpatrick
252147.0,Director,Ric Serena
51069.0,Director,Matt Mahurin
137113.0,Director,Doug Liman
228339.0,Director,Pantelis Voulgaris
262391.0,Director,Philippe de Chauveron
185949.0,Director,Jacques Demy
173192.0,Director,Al Reinert
60643.0,Director,Rudolph Maté
203819.0,Director,John Curran
177677.0,Director,Christopher McQuarrie
106938.0,Director,Nick Willing
20880.0,Director,Christian T. Petersen
64923.0,Director,Peter R. Hunt
75130.0,Director,Sam Wanamaker
198185.0,Director,Craig Gillespie
255497.0,Director,Michael Doneger
174323.0,Director,Darren Stein
39567.0,Director,Jesús Franco
281908.0,Director,Alison Murray
173908.0,Director,Laurie Collyer
159012.0,Director,Shaul Schwarz
248376.0,Director,Wong Ching-Po
192133.0,Director,John Ridley
62876.0,Director,Jean Becker
54544.0,Director,Jean Becker
181753.0,Director,Gilbert Cates
255268.0,Director,Craig Moss
256118.0,Director,Kurt Neumann
91245.0,Director,Richard Brooks
79778.0,Director,Simon Davidson
207021.0,Director,Vlad Yudin
120653.0,Director,Brian G. Hutton
82657.0,Director,Takashi Shimizu
185471.0,Director,Christopher Hatton
42886.0,Director,Edward Buzzell
245175.0,Director,Mark Harris
46941.0,Director,Alan J. Pakula
160008.0,Director,Irv Drasnin
267752.0,Director,Joe Piscatella
136786.0,Director,Dheeraj Akolkar
234154.0,Director,Assi Dayan
175339.0,Director,Dimitri Buchowetzki
220494.0,Director,Mark Mori
163376.0,Director,Clive Donner
92349.0,Director,James Kirkwood
248212.0,Director,Hong Khaou
248688.0,Director,Emilio Aragón
217948.0,Director,Fred Zinnemann
4926.0,Director,Andrew L. Stone
222935.0,Director,Josh Boone
209185.0,Director,Don McKellar
40458.0,Director,Jonathan Hensleigh
174682.0,Director,Josh C. Waller
175541.0,Director,Kasi Lemmons
220820.0,Director,Giorgio Serafini
220820.0,Director,Shawn Sourgose
105875.0,Director,Toshiyuki Hiruma
79906.0,Director,Henry Miller
140870.0,Director,Hélène Giraud
140870.0,Director,Thomas Szabo
94671.0,Director,Billy Bob Thornton
40485.0,Director,John Brahm
93057.0,Director,Edmond T. Gréville
106042.0,Director,Fred F. Sears
128841.0,Director,Phil Flores
128841.0,Director,Mitchell Altieri
82881.0,Director,Byron Howard
82881.0,Director,Nathan Greno
202238.0,Director,Francisco Franco
61221.0,Director,William Castle
44631.0,Director,George Sherman
43808.0,Director,George B. Seitz
104556.0,Director,Lew Landers
131366.0,Director,Paul Leni
131366.0,Director,Leopold Jessner
50379.0,Director,Lamont Johnson
110428.0,Director,Bruno Dumont
41943.0,Director,Michael Roemer
100271.0,Director,Hiroyuki Okiura
157851.0,Director,David Cronenberg
1731.0,Director,Sandra Nettelbeck
15942.0,Director,Olivier Van Hoofstadt
78463.0,Director,Wolfgang Murnberger
68247.0,Director,Ralph Nelson
41415.0,Director,George McCowan
250651.0,Director,Ben Cotner
250651.0,Director,Ryan White
201066.0,Director,Denis Hennelly
218425.0,Director,Darren Paul Fisher
93837.0,Director,Tom Vaughan
227700.0,Director,Jorge Dorado
83406.0,Director,Gregory Kohn
208182.0,Director,James Seale
228028.0,Director,Michael Rosenbaum
126676.0,Director,Hiner Saleem
114574.0,Director,Jared Cohn
187017.0,Director,Phil Lord
187017.0,Director,Christopher Miller
244088.0,Director,Paolo Virzì
156022.0,Director,Antoine Fuqua
84201.0,Director,So Yong Kim
82702.0,Director,Dean DeBlois
228915.0,Director,Lawrie Brewster
102272.0,Director,Volker Schlöndorff
38195.0,Director,Didier Bourdon
194662.0,Director,Alejandro González Iñárritu
48573.0,Director,Andrucha Waddington
50028.0,Director,Connie Stevens
112160.0,Director,Jean-Marc Barr
112160.0,Director,Pascal Arnold
275573.0,Director,Thomas Carr
38962.0,Director,Terence Fisher
226630.0,Director,Douglas Hickox
254126.0,Director,Patrick Hasson
254126.0,Director,Juan Carlos Saizarbitoria
240594.0,Director,Gustav Machatý
240594.0,Director,Malcolm St. Clair
78355.0,Director,Otto Preminger
84796.0,Director,Frank Perry
87368.0,Director,Muriel Coulin
87368.0,Director,Delphine Coulin
209780.0,Director,Josh Stolberg
177703.0,Director,Doug Hamilton
250605.0,Director,Daniel Gillies
213342.0,Director,Marc Levin
159770.0,Director,Matt Johnson
119575.0,Director,Alan Cooke
172475.0,Director,Leslie H. Martinson
86283.0,Director,Simon Wincer
28497.0,Director,William Conrad
146521.0,Director,Larisa Shepitko
146521.0,Director,Andrey Smirnov
91722.0,Director,George Schlatter
28006.0,Director,Frank Launder
51976.0,Director,Marcel Rasquin
140456.0,Director,Charlie Paul
146243.0,Director,Mac Carter
250577.0,Director,Alexandre O. Philippe
159701.0,Director,Glenn Gaylord
26480.0,Director,Roy Ward Baker
26480.0,Director,Chang Cheh
259943.0,Director,Zhang Yimou
85350.0,Director,Richard Linklater
253279.0,Director,Karen Moncrieff
256593.0,Director,Martin Persson
133558.0,Director,Ryan Little
86297.0,Director,Joshua Logan
184098.0,Director,Tim Story
43868.0,Director,Sidney Lanfield
31880.0,Director,J.B. Rogers
209451.0,Director,Clint Eastwood
77444.0,Director,Evan Kelly
27460.0,Director,Rod Hardy
58733.0,Director,John Gilling
139575.0,Director,Andreas Öhman
44769.0,Director,Frank Tashlin
250658.0,Director,Brian Knappenberger
159137.0,Director,Freida Lee Mock
90829.0,Director,Perttu Leppä
140783.0,Director,Friðrik Þór Friðriksson
262390.0,Director,Doug Block
110823.0,Director,Francesco Maselli
151431.0,Director,Carol Reed
84364.0,Director,Nicholas Ray
140825.0,Director,René Clément
91314.0,Director,Michael Bay
215042.0,Director,Ragnar Bragason
242102.0,Director,Lou Lombardo
74629.0,Director,Christopher Guest
86549.0,Director,Eldar Rapaport
50761.0,Director,Don Sharp
72473.0,Director,Irving Cummings
259975.0,Director,John A. Alonzo
169607.0,Director,Charlie Siskel
169607.0,Director,John Maloof
204968.0,Director,Władysław Pasikowski
66762.0,Director,Brice Mack
206192.0,Director,Stanley M. Brooks
21798.0,Director,Ivan Frank
89187.0,Director,Maurice Elvey
171372.0,Director,Lenny Abrahamson
133411.0,Director,Dag Johan Haugerud
13167.0,Director,Tim Hamilton
295958.0,Director,N.C. Heikin
176403.0,Director,Nana Ekvtimishvili
176403.0,Director,Simon Groß
70706.0,Director,Naomi Foner Gyllenhaal
43741.0,Director,Stephen Poliakoff
64976.0,Director,William Girdler
80653.0,Director,Franco Prosperi
288162.0,Director,Mickalene Thomas
180296.0,Director,David Wain
248888.0,Director,Antony Thomas
186988.0,Director,Valeria Golino
212899.0,Director,Clarence Brown
218836.0,Director,Roberts Gannaway
100088.0,Director,Robert Hartford-Davis
127091.0,Director,Fernando Di Leo
88061.0,Director,Godfrey Grayson
174319.0,Director,Chiemi Karasawa
120673.0,Director,King Vidor
50032.0,Director,David Attwood
79255.0,Director,Gareth Maxwell Roberts
72951.0,Director,David Murphy
262340.0,Director,Ben Kellett
118887.0,Director,Richard C. Sarafian
43387.0,Director,Arthur Lubin
278878.0,Director,Eric Kissack
174352.0,Director,Jason Osder
226486.0,Director,Ben Falcone
15419.0,Director,Kundan Shah
139406.0,Director,John Alan Simon
219823.0,Director,Gérard Blain
264723.0,Director,Gérard Blain
64246.0,Director,Keiichi Hara
242224.0,Director,Jennifer Kent
28440.0,Director,Juan Piquer Simón
279661.0,Director,Joshua Zeman
279661.0,Director,Rachel Mills
29126.0,Director,Roy William Neill
99647.0,Director,Hiroshi Ando
108636.0,Director,Jeong-Kuk Lee
114838.0,Director,William Keighley
267999.0,Director,Kornél Mundruczó
244786.0,Director,Damien Chazelle
213635.0,Director,Guy Green
210577.0,Director,David Fincher
48375.0,Director,Dax Shepard
48375.0,Director,David Palmer
92323.0,Director,Paul Mazursky
152790.0,Director,Phil Alden Robinson
250766.0,Director,Steve James
88059.0,Director,Mika Kaurismäki
49445.0,Director,Hunter Weeks
250705.0,Director,Alex Gibney
159090.0,Director,Mahesh Bhatt
257974.0,Director,Kenn MacRae
184866.0,Director,Paul Osborne
104528.0,Director,Burt Brinckerhoff
204007.0,Director,Mariano Ozores
252200.0,Director,Søren Balle
121401.0,Director,David Lowell Rich
86640.0,Director,Michele Massimo Tarantini
49104.0,Director,Elia Suleiman
119450.0,Director,Matt Reeves
83721.0,Director,Derek Yee Tung-Sing
32053.0,Director,Robert Clouse
41517.0,Director,Anubhav Sinha
258750.0,Director,Kurando Mitsutake
108574.0,Director,Gérard Blain
335340.0,Director,Gérard Blain
26823.0,Director,David Oliveras
250700.0,Director,Chapman Way
250700.0,Director,Maclain Way
123109.0,Director,Ryûhei Kitamura
89873.0,Director,Marc H. Simon
129974.0,Director,Lesley Selander
102668.0,Director,Cameron Casey
169298.0,Director,Nick Lyon
128437.0,Director,R.G. Springsteen
39155.0,Director,Petra Epperlein
39155.0,Director,Michael Tucker
211052.0,Director,Alexandros Avranas
109716.0,Director,William Dieterle
101281.0,Director,Frank Tashlin
29058.0,Director,Roger Corman
29058.0,Director,David Kramarsky
80264.0,Director,Jack Garfein
198453.0,Director,Gérard Blain
84801.0,Director,Bethel Buckalew
32143.0,Director,Ted Kotcheff
43499.0,Director,William A. Wellman
184346.0,Director,Scott Derrickson
168426.0,Director,Joan Carr-Wiggin
224076.0,Director,Garrett Batty
121135.0,Director,Tim Wolochatiuk
265349.0,Director,Rolf de Heer
209920.0,Director,Brian Herzlinger
85788.0,Director,Niall MacCormick
253235.0,Director,Rob Reiner
259233.0,Director,Masayuki Ochiai
227877.0,Director,Jordan Barker
254143.0,Director,Craig Monahan
44588.0,Director,James Huth
253310.0,Director,Dan Beers
40222.0,Director,Ed Hunt
106402.0,Director,Thomas S. Alderman
73250.0,Director,Edo Tagliavini
206574.0,Director,Timo Rose
206574.0,Director,Andreas Schnaas
71704.0,Director,Bob Misiorowski
262267.0,Director,Noel Tan
148243.0,Director,Jean Painlevé
225886.0,Director,Jake Kasdan
105789.0,Director,Casper Andreas
64627.0,Director,Rainer Erler
98094.0,Director,George Mihalka
101308.0,Director,Bernard McEveety
65096.0,Director,James Erskine
65096.0,Director,Danny McCullough
244267.0,Director,Mike Cahill
30146.0,Director,Hideaki Anno
79553.0,Director,Jang Hoon
238067.0,Director,Nathan Clarke
53482.0,Director,Paolo Sorrentino
238636.0,Director,James DeMonaco
146919.0,Director,William K. Howard
43257.0,Director,Norman Taurog
89551.0,Director,Ralph Smart
214075.0,Director,Fred Schepisi
118340.0,Director,James Gunn
132263.0,Director,René Clair
63358.0,Director,Liz Garbus
53870.0,Director,John Lafia
208284.0,Director,Hélène Cattet
208284.0,Director,Bruno Forzani
242095.0,Director,William Eubank
74294.0,Director,Laís Bodanzky
99324.0,Director,D. Ross Lederman
121234.0,Director,Walter Lang
145668.0,Director,Justin Meeks
145668.0,Director,Duane Graves
298158.0,Director,Arthur Allan Seidelman
262958.0,Director,Ken Loach
200051.0,Director,Jeremy M. Inman
185460.0,Director,Bobcat Goldthwait
138103.0,Director,Patrick Hughes
250551.0,Director,Ali Zafar
235984.0,Director,Sanjay Leela Bhansali
276935.0,Director,Mohit Suri
37737.0,Director,Anurag Basu
184315.0,Director,Brett Ratner
282268.0,Director,Eric Idle
282268.0,Director,Aubrey Powell
279414.0,Director,Sophia Turkiewicz
79773.0,Director,Frank Piasechi Poulsen
163710.0,Director,Daniel Patrick Carbone
150897.0,Director,Ulrich Seidl
44527.0,Director,Benoît Jacquot
56329.0,Director,Oxide Pang Chun
157849.0,Director,Anton Corbijn
47401.0,Director,George B. Seitz
159667.0,Director,Sara St. Onge
231576.0,Director,Zach Braff
12470.0,Director,Kei Kumai
158219.0,Director,William Dieterle
87966.0,Director,Edward Bernds
38691.0,Director,Roscoe 'Fatty' Arbuckle
44405.0,Director,Fred C. Newmeyer
172542.0,Director,John Sayles
46853.0,Director,Pier Giuseppe Murgia
156713.0,Director,Kyle Patrick Alvarez
114577.0,Director,Kenny Young
34469.0,Director,Uli Edel
70005.0,Director,Marc Erlbaum
168031.0,Director,Edward H. Griffith
44752.0,Director,Ryan Combs
113091.0,Director,Anton King
136616.0,Director,Sherry Hormann
29313.0,Director,León Klimovsky
191293.0,Director,Nils Malmros
162372.0,Director,Miguel Hermoso
215848.0,Director,Daniel Sánchez Arévalo
109913.0,Director,Lew Landers
108003.0,Director,Gordon Douglas
50916.0,Director,James Parrott
